inj_tot_t,ev_time,ev_year,sky_nonceil_ht,sky_ceil_ht,vis_sm,wx_temp,wx_dew_pt,wind_vel_kts,gust_kts,inj_tot_f,inj_tot_s,inj_tot_m,dec_latitude,dec_longitude,total_seats,num_eng,afm_hrs_last_insp,rwy_len,acft_year,power_units
3,200,2017,0,4200,6,79,28,10,0,0,0,0,42.905834,-112.590835,3,4,34,9060,1954,3250
5,1904,2014,20000,20000,10,73,61,4,0,0,0,0,33.833332,-116.5,9,2,141,10001,2012,3360
5,1904,2014,20000,20000,10,73,61,4,0,0,0,0,33.833332,-116.5,9,2,141,10001,2012,3360
3,2010,2016,700,1300,3,75,73,8,0,0,0,2,29.633611,-95.657775,9,2,59,8000,2014,3360
3,2010,2016,700,1300,3,75,73,8,0,0,0,2,29.633611,-95.657775,9,2,59,8000,2014,3360
6,229,2022,700,2900,7,61,55,3,0,0,0,0,33.922548,-118.34365,8,2,60.59999847,4884,2013,3478
6,229,2022,700,2900,7,61,55,3,0,0,0,0,33.922548,-118.34365,8,2,60.59999847,4884,2013,3478
3,1945,2013,2600,3100,10,63,54,7,0,0,0,0,45.190277,-123.15139,10,2,2.200000048,5420,1978,3500
3,1945,2013,2600,3100,10,63,54,7,0,0,0,0,45.190277,-123.15139,10,2,2.200000048,5420,1978,3500
4,1630,2021,0,300,3,32,32,4,0,0,0,0,38.805813,-104.70077,10,2,98,11022,1981,3500
4,1630,2021,0,300,3,32,32,4,0,0,0,0,38.805813,-104.70077,10,2,98,11022,1981,3500
6,154,2012,1300,4400,9,14,10,4,0,0,0,0,61.167778,-150.021118,10,2,150,12400,1982,3500
6,154,2012,1300,4400,9,14,10,4,0,0,0,0,61.167778,-150.021118,10,2,150,12400,1982,3500
8,1451,2011,0,0,10,61,43,9,0,0,0,0,26.192222,-80.164443,12,2,47,4000,1995,3500
8,1451,2011,0,0,10,61,43,9,0,0,0,0,26.192222,-80.164443,12,2,47,4000,1995,3500
6,357,2016,1500,2300,9,34,28,22,31,6,0,0,41.554721,-81.70333,11,2,1,6604,2012,3621
6,357,2016,1500,2300,9,34,28,22,31,6,0,0,41.554721,-81.70333,11,2,1,6604,2012,3621
7,524,2019,0,0,9,64,61,4,0,0,0,0,34.423332,-119.83666,7,4,15113,6052,1957,3750
7,524,2019,0,0,9,64,61,4,0,0,0,0,34.423332,-119.83666,7,4,15113,6052,1957,3750
7,524,2019,0,0,9,64,61,4,0,0,0,0,34.423332,-119.83666,7,4,15113,6052,1957,3750
7,524,2019,0,0,9,64,61,4,0,0,0,0,34.423332,-119.83666,7,4,15113,6052,1957,3750
1,2025,2015,0,0,10,73,39,5,0,1,0,0,36.449165,-84.629447,2,1,15,5506,1983,3792
6,2037,2021,8500,0,10,81,41,11,0,0,0,0,40.788393,-111.97777,9,2,248,9596,2000,4100
6,2037,2021,8500,0,10,81,41,11,0,0,0,0,40.788393,-111.97777,9,2,248,9596,2000,4100
8,1824,2012,0,0,10,73,21,7,16,0,0,0,39.220554,-106.867774,10,2,136,7006,1993,4600
8,1824,2012,0,0,10,73,21,7,16,0,0,0,39.220554,-106.867774,10,2,136,7006,1993,4600
5,1440,2020,2100,2900,2,0,0,6,0,0,0,0,18.436944,-66.004997,10,2,2198,5539,2009,4750
5,1440,2020,2100,2900,2,0,0,6,0,0,0,0,18.436944,-66.004997,10,2,2198,5539,2009,4750
51,1920,2013,0,0,10,55,39,13,0,0,0,0,37.839443,-122.003334,81,2,49,11000,2004,5071
51,1920,2013,0,0,10,55,39,13,0,0,0,0,37.839443,-122.003334,81,2,49,11000,2004,5071
3,1849,2015,12000,18000,10,81,34,3,0,0,0,0,32.649723,-114.615554,2,1,5,13300,1992,5700
9,2115,2015,9000,0,10,81,68,8,0,0,1,1,25.987777,-81.671112,13,2,34,5000,1983,9140
9,2115,2015,9000,0,10,81,68,8,0,0,1,1,25.987777,-81.671112,13,2,34,5000,1983,9140
1,1415,2019,30,0,10,77,63,8,0,0,0,0,37.131942,-76.493057,1,1,80,8003,1959,10150
153,1631,2015,1600,2500,10,37,36,7,0,0,0,0,47.463611,-122.313331,191,2,1986,9426,2015,27000
153,1631,2015,1600,2500,10,37,36,7,0,0,0,0,47.463611,-122.313331,191,2,1986,9426,2015,27000
