ev_time,ev_year,ev_country,light_cond,sky_nonceil_ht,sky_ceil_ht,vis_sm,wx_temp,wx_dew_pt,wind_vel_kts,gust_kts,inj_tot_t,inj_tot_f,inj_tot_s,inj_tot_m,dec_latitude,dec_longitude,damage,acft_fire,acft_make,acft_model,total_seats,num_eng,afm_hrs_last_insp,second_pilot,rwy_len,acft_year,power_units,carb_fuel_injection,eng_type,eng_mfgr
1415,2019,USA,DAYL,4200,0,10,79,75,4,0,1,0,0,0,30.368888,-81.521385,SUBS,NONE,PIPER,PA28,4,1,,N,4008,1975,235,CARB,REC,Lycoming
1945,2014,USA,DAYL,4200,0,10,88,70,6,0,1,0,0,0,34.826389,-80.241386,SUBS,NONE,HILLER,UH 12E,3,1,,N,,1974,420,,TS,Allison
12,2020,USA,DAYL,4200,0,10,75,63,3,0,1,0,0,0,33.882221,-86.072776,SUBS,NONE,BELLANCA,8KCAB,2,1,,N,,1972,150,FINJ,REC,Lycoming
2140,2014,USA,DAYL,4200,4200,10,50,37,10,0,3,0,0,0,42.694721,-78.773612,SUBS,NONE,MESSERSCHMITT-BOLKOW-BLOHM,BK 117,6,2,,N,,1971,550,FINJ,TS,Honeywell
2140,2014,USA,DAYL,4200,4200,10,50,37,10,0,3,0,0,0,42.694721,-78.773612,SUBS,NONE,MESSERSCHMITT-BOLKOW-BLOHM,BK 117,6,2,,N,,1971,550,FINJ,TS,Honeywell
1700,2017,USA,DAYL,4200,18000,10,90,64,7,0,1,0,0,0,33.96389,-81.359169,SUBS,NONE,PIPER,PA28,4,1,,N,3000,1966,150,CARB,REC,LYCOMING
2200,2023,USA,DAYL,4200,0,7,79,52,8,0,2,0,0,0,28.509321,-80.793006,SUBS,NONE,HUGHES,269A,2,1,,Y,,1963,,,,
1810,2022,USA,DAYL,4200,0,10,86,66,,0,2,0,2,0,32.971525,-84.697594,SUBS,NONE,PIPER,PA-24-250,4,1,,N,,1959,,,,
1630,2014,USA,DAYL,4200,0,10,72,52,8,0,2,1,1,0,31.986389,-83.777496,SUBS,NONE,AERONCA,7EC,2,,77,N,5001,1946,90,CARB,REC,"Continental Motors, Inc."
1730,2015,USA,DAYL,4200,0,9,88,66,7,20,1,0,0,0,30.782499,-98.661941,SUBS,NONE,SILVAIRE,LUSCOMBE 8A,2,1,,N,4202,1946,65,CARB,REC,Continental
1750,2013,USA,DAYL,4200,9500,10,88,64,3,0,3,1,0,0,28.017778,-82.341667,,NONE,BOEING,B75N1,2,1,20,N,,1942,400,CARB,REC,Pratt & Whitney
2100,2019,USA,DAYL,4200,0,10,72,54,8,17,2,0,0,0,41.377498,-79.860557,SUBS,NONE,CONSOLIDATED VULTEE,BT13,2,1,,N,5200,1942,450,CARB,REC,Pratt & Whitney
1630,2008,USA,DAYL,4200,0,10,79,63,10,0,2,0,0,0,29.945554,-92.146942,SUBS,NONE,PIPER,PA24-260,4,1,,N,,,260,FINJ,REC,Lycoming
1630,2008,USA,DAYL,4200,0,10,79,63,10,0,2,0,0,0,29.945554,-92.146942,MINR,NONE,SCHWEIZER AIRCRAFT CORP,G-164B,1,1,,N,,,550,,TP,Pratt & Whitney
1630,2008,USA,DAYL,4200,0,10,84,63,13,19,2,0,0,0,29.280277,-82.124725,SUBS,NONE,Wim J Huisman,Velocity 173 Fixed,4,1,,N,7550,,200,FINJ,REC,Lycoming
2045,2008,USA,DAYL,4200,4200,8,91,68,9,0,1,0,0,0,34.745277,-87.610275,SUBS,NONE,AIR TRACTOR INC,AT-402B,1,1,,N,,,680,,TP,Pratt & Whitney
2100,2008,USA,DAYL,4200,0,10,79,54,12,0,1,0,0,0,41.836666,-71.022499,SUBS,NONE,Tetrault Ronad,Team Mini Max 1500R,1,1,37,N,,,40,CARB,REC,Rotax
1230,2008,USA,DAYL,4200,0,10,32,25,6,0,1,0,0,0,39.14611,-86.616668,SUBS,NONE,BEECH,E35,4,1,26,N,,,225,CARB,REC,CONT MOTOR
702,2008,USA,NITE,4200,6500,10,7,1,6,0,3,0,0,0,42.198612,-89.10028,SUBS,NONE,BOEING,747-212B,11,4,,Y,,,43500,,TF,General Electric
702,2008,USA,NITE,4200,6500,10,7,1,6,0,3,0,0,0,42.198612,-89.10028,SUBS,NONE,BOEING,747-212B,11,4,,Y,,,43500,,TF,General Electric
702,2008,USA,NITE,4200,6500,10,7,1,6,0,3,0,0,0,42.198612,-89.10028,SUBS,NONE,BOEING,747-212B,11,4,,Y,,,43500,,TF,General Electric
702,2008,USA,NITE,4200,6500,10,7,1,6,0,3,0,0,0,42.198612,-89.10028,SUBS,NONE,BOEING,747-212B,11,4,,Y,,,43500,,TF,General Electric
1930,2009,USA,DAYL,4200,0,10,30,12,23,29,1,0,0,0,33.466945,-84.428054,SUBS,NONE,MD HELICOPTER INC,369E,4,1,,N,,,420,,TS,ALLISON
1300,2009,USA,DAYL,4200,0,10,30,12,13,0,2,0,0,0,44.650554,-73.467498,SUBS,NONE,DE HAVILLAND,DHC2,9,1,,Y,11758,,550,,TP,Pratt and Whitney Canada
1852,2009,USA,DAYL,4200,0,10,90,66,21,30,1,0,0,0,26.19,-97.68972,SUBS,NONE,ROBINSON HELICOPTER,R22 BETA,2,1,,N,,,180,,REC,LYCOMING
2150,2009,USA,DAYL,4200,0,10,90,70,16,20,2,0,0,0,29.702777,-98.038612,SUBS,NONE,ROBINSON HELICOPTER,R22 BETA,2,1,,Y,5352,,180,CARB,REC,LYCOMING
1545,2009,USA,DAYL,4200,4200,20,75,57,8,14,2,0,0,0,40.799446,-74.414718,SUBS,NONE,CESSNA,172RG,4,1,50,Y,,,180,CARB,REC,Lycoming
1850,2009,USA,DAYL,4200,0,10,90,70,4,0,2,0,0,0,39.939167,-74.840278,SUBS,NONE,PIPER,PA-12,3,1,,N,3911,,115,CARB,REC,LYCOMING
1600,2009,USA,DAYL,4200,0,10,81,63,10,0,1,0,0,0,41.066944,-73.707496,SUBS,NONE,BELL,206L-3,7,1,,N,,,650,FINJ,TS,Rolls Royce
1800,2010,USA,DAYL,4200,0,10,48,36,7,0,2,0,0,0,48.653888,-122.586944,SUBS,NONE,PIPER,PA-28R-200,4,1,,Y,1500,,180,FINJ,REC,LYCOMING
2115,2011,USA,DAYL,4200,0,10,48,25,10,16,1,0,0,0,41.586944,-75.753608,SUBS,NONE,CESSNA,150A,2,1,,N,2500,,100,CARB,REC,CONT MOTOR
2130,2011,USA,DAYL,4200,4200,10,63,54,10,0,3,0,0,0,48.540279,-117.88861,SUBS,NONE,BEECH,95-B55 (T42A),5,2,48,N,2695,,300,FINJ,REC,CONT MOTOR
2130,2011,USA,DAYL,4200,4200,10,63,54,10,0,3,0,0,0,48.540279,-117.88861,SUBS,NONE,BEECH,95-B55 (T42A),5,2,48,N,2695,,300,FINJ,REC,CONT MOTOR
1545,2011,USA,DAYL,4200,0,10,63,43,5,0,140,0,0,0,43.041667,-89.35028,MINR,NONE,Airbus Industrie,A320-211,147,2,,Y,9685,,,,TF,CFM
1545,2011,USA,DAYL,4200,0,10,63,43,5,0,140,0,0,0,43.041667,-89.35028,MINR,NONE,Airbus Industrie,A320-211,147,2,,Y,9685,,,,TF,CFM
1815,2011,USA,DAYL,4200,5000,10,86,50,9,14,1,0,0,0,34.558887,-83.713333,SUBS,NONE,GRUMMAN AMERICAN AVN. CORP.,AA-5A,4,1,,N,2500,,150,CARB,REC,Lycoming
1514,2011,USA,DAYL,4200,0,10,66,46,17,22,1,0,0,0,30.79111,-82.023612,SUBS,NONE,TACCHI TORELLO F,VANS AIRCRAFT RV10,4,1,,N,,,300,FINJ,REC,LYCOMING
1630,2012,USA,DAYL,4200,12000,7,54,54,,0,1,1,0,0,34.172222,-83.556945,DEST,GRD,BOWERS FLY BABY,1-A,2,1,,N,5009,,85,CARB,REC,CONT MOTOR
2232,2012,USA,DAYL,4200,0,10,45,18,5,0,2,0,0,0,44.253887,-121.149719,SUBS,NONE,FAIRCHILD,24 C8C,3,1,9,Y,7038,,125,CARB,REC,WARNER
1800,2012,USA,DAYL,4200,0,10,82,66,,0,1,0,0,0,36.019165,-80.509719,SUBS,NONE,PDPS PZL-BIELSKO,SZD-55-1,1,0,,N,3000,,,,,
1332,2012,AU,DAYL,4200,0,6,81,63,8,0,2,2,0,0,47.983333,13.416666,DEST,NONE,CESSNA,150,2,,,N,,,,,,
1800,2012,USA,DAYL,4200,5000,10,90,72,10,0,2,0,0,1,32.482776,-81.736946,SUBS,NONE,PIPER,PA-28-180,4,1,0,N,,,180,CARB,REC,LYCOMING
1740,2012,USA,DAYL,4200,0,10,73,52,9,0,1,0,0,0,45.792221,-89.122222,SUBS,NONE,CESSNA,182Q,4,1,,N,,,230,CARB,REC,CONT MOTOR
2358,2012,USA,DAYL,4200,6000,10,66,57,6,0,5,0,0,5,34.183055,-118.170829,SUBS,NONE,BELL,OH-58,4,1,,N,,,,,TS,Rolls Royce
2358,2012,USA,DAYL,4200,6000,10,66,57,6,0,5,0,0,5,34.183055,-118.170829,SUBS,NONE,BELL,OH-58A,4,1,,N,,,,,TS,Rolls Royce
2200,2013,USA,DAYL,4200,4200,10,64,54,3,0,1,0,0,1,34.946388,-90.774444,SUBS,NONE,AIR TRACTOR INC,AT-502,1,1,,N,,,750,,TP,P&W
1630,2013,USA,DAYL,4200,0,10,72,48,8,0,1,0,1,0,44.197498,-89.217781,SUBS,NONE,SNYDER TODD W,TITAN TORNADO 1,1,1,,N,,,52,CARB,REC,ROTAX
1745,2014,USA,DAYL,4200,0,10,90,73,6,0,1,0,0,1,35.597499,-91.29,SUBS,NONE,AIR TRACTOR INC,AT 402B,,1,,N,,,680,,TP,Pratt & Whitney
1635,2022,USA,DAYL,4100,0,10,72,52,5,0,2,0,0,0,40.776583,-79.951083,SUBS,NONE,WALTER S JOHNSON III,AR-1,2,1,,N,4801,2017,100,CARB,REC,Rotax
2020,2014,USA,DAYL,4100,0,10,82,63,9,0,1,0,1,0,29.177499,-82.228614,DEST,GRD,HELPLING HELEN C,TANGO 2,2,1,12,N,7467,2013,180,FINJ,REC,LYCOMING
1712,2019,USA,DAYL,4100,0,10,91,72,6,0,1,1,0,0,28.944999,-81.869163,DEST,GRD,Vans,RV-12,2,,0,N,2500,2010,100,CARB,REC,Rotax
1900,2016,USA,DAYL,4100,5000,10,73,55,16,0,5,0,0,0,40.461944,-79.944725,SUBS,NONE,EUROCOPTER DEUTSCHLAND GMBH,MBB BK 117 C-2,,2,16,N,,2009,665,,TS,Turbomeca
1900,2016,USA,DAYL,4100,5000,10,73,55,16,0,5,0,0,0,40.461944,-79.944725,SUBS,NONE,EUROCOPTER DEUTSCHLAND GMBH,MBB BK 117 C-2,,2,16,N,,2009,665,,TS,Turbomeca
2045,2013,USA,DAYL,4100,9000,10,75,72,9,17,1,0,0,0,25.907499,-80.278335,SUBS,NONE,CESSNA,172S,4,1,20,N,6800,2007,180,FINJ,REC,LYCOMING
1815,2014,USA,DAYL,4100,5000,10,90,68,14,19,1,0,0,0,30.454444,-97.988609,SUBS,NONE,MAULE,MT 7-260,,1,334,,3808,2006,0,,REC,LYCOMING
1730,2015,USA,DAYL,4100,0,10,81,64,8,15,1,0,0,0,38.340278,-75.509445,SUBS,NONE,DIAMOND AIRCRAFT IND INC,DA 20 C1,2,1,,N,6400,2004,125,CARB,REC,Continental
1546,2020,USA,DAYL,4100,0,10,86,79,6,0,2,0,0,0,26.198333,-80.163055,SUBS,NONE,Cessna,172,4,1,90,N,,2002,180,FINJ,REC,Lycoming
2133,2019,USA,DAYL,4100,0,,0,0,4,0,2,0,0,0,43.5,-116.300003,SUBS,NONE,De Havilland,DHC8,82,2,,Y,,2001,,,,Pratt & Whitney Canada
2133,2019,USA,DAYL,4100,0,,0,0,4,0,2,0,0,0,43.5,-116.300003,SUBS,NONE,De Havilland,DHC8,82,2,,Y,,2001,,,,Pratt & Whitney Canada
2107,2014,USA,DAYL,4100,0,10,91,73,7,0,1,0,0,0,33.060276,-91.571388,SUBS,NONE,AYRES CORPORATION,S2R T34,1,1,,N,2100,1999,0,,TP,P&W
1915,2015,USA,DAYL,4100,0,10,91,75,6,0,1,0,1,0,36.070835,-91.830276,SUBS,NONE,DEVOE,CLIP WING,,1,,N,,1994,40,,REC,ROTAX
2200,2018,USA,DAYL,4100,8500,10,75,72,5,0,2,0,0,0,30.455278,-88.211112,SUBS,NONE,YAKOVLEV,YAK 52,2,1,,N,2000,1993,360,CARB,REC,Vedeneyev
2000,2017,USA,DAYL,4100,0,10,90,79,14,23,2,0,0,0,25.502222,-80.541389,SUBS,NONE,LET,L 23 SUPER BLANIK,2,,,N,2500,1992,,,,
1900,2023,USA,DAYL,4100,0,10,82,63,10,0,4,4,0,0,28.055456,-81.740814,SUBS,NONE,PIPER,PA28,4,1,23,Y,,1988,,,,
2315,2017,USA,DAYL,4100,0,10,70,52,8,0,1,0,0,0,30.501943,-88.275001,SUBS,NONE,S C AEROSTAR S A,YAK 52,2,1,18,N,3998,1985,360,CARB,REC,Vendenyev
1644,2015,USA,DAYL,4100,0,10,72,52,3,0,1,0,0,1,43.346942,-88.389442,SUBS,NONE,CENTRAIR,101A,1,,,N,2250,1984,,,,
1546,2021,USA,DAYL,4100,0,10,86,64,17,21,3,0,0,0,25.643468,-80.435353,SUBS,NONE,CESSNA,172RG,4,1,57,Y,6000,1982,180,CARB,REC,Lycoming
1840,2021,USA,DAYL,4100,0,10,64,43,16,23,1,0,0,0,28.7771,-81.23491,SUBS,NONE,PIPER,PA-32-301,7,1,30,,5839,1980,,FINJ,REC,Lycoming
325,2015,USA,NDRK,4100,5000,10,68,66,,0,1,1,0,0,45.424446,-84.899444,SUBS,NONE,PIPER,PA 32R-300,6,,17,N,4149,1977,300,FINJ,REC,LYCOMING
830,2018,USA,DUSK,4100,6000,10,54,46,,0,1,0,0,0,61.538055,-148.938049,SUBS,NONE,Taylorcraft,F19,2,1,,N,,1975,100,CARB,REC,Continental
1808,2021,USA,DAYL,4100,5000,10,64,50,5,0,2,1,1,0,42.205064,-78.647251,DEST,GRD,CESSNA,177B,4,1,,Y,3800,1973,180,CARB,REC,Continental
1733,2022,USA,DAYL,4100,0,10,90,66,6,0,1,0,0,0,27.908634,-82.68651,SUBS,NONE,CESSNA,340,5,2,,N,9730,1973,310,FINJ,REC,Continental
1733,2022,USA,DAYL,4100,0,10,90,66,6,0,1,0,0,0,27.908634,-82.68651,SUBS,NONE,CESSNA,340,5,2,,N,9730,1973,310,FINJ,REC,Continental
1351,2022,USA,DAYL,4100,6000,10,73,61,14,0,2,0,0,2,40.73805,-73.39278,SUBS,NONE,BEECH,B-60,6,2,,N,,1973,,,,
1546,2020,USA,DAYL,4100,0,10,86,79,6,0,2,0,0,0,26.198333,-80.163055,SUBS,NONE,Britten Norman,BN2A,2,2,0,N,,1971,260,CARB,REC,Lycoming
1546,2020,USA,DAYL,4100,0,10,86,79,6,0,2,0,0,0,26.198333,-80.163055,SUBS,NONE,Britten Norman,BN2A,2,2,0,N,,1971,260,CARB,REC,Lycoming
1750,2018,USA,DAYL,4100,0,10,88,72,13,20,2,0,0,2,39.674999,-85.322219,SUBS,NONE,Cessna,172,2,1,,N,,1966,145,CARB,REC,Continental Motors
1440,2021,USA,DAYL,4100,0,9,79,63,7,0,2,0,0,0,40.582744,-74.736717,SUBS,NONE,BEECH,K35,4,1,22,N,5598,1959,260,FINJ,REC,Continental
1930,2014,USA,DAYL,4100,0,10,90,72,5,0,2,0,0,1,30.061944,-95.55278,SUBS,NONE,CESSNA,170B,,1,1.399999976,N,7009,1955,180,CARB,REC,LYCOMING
1900,2015,USA,DAYL,4100,0,10,90,73,5,0,2,0,0,0,32.851112,-86.608055,SUBS,NONE,BELL,47D1,3,1,10,Y,4008,1953,200,CARB,REC,FRANKLIN
2200,2019,USA,DAYL,4100,0,10,57,39,11,15,3,0,0,0,65.907775,-161.926391,SUBS,NONE,DOUGLAS,C 118A,5,4,,Y,3880,1953,2400,CARB,REC,Pratt & Whitney
2200,2019,USA,DAYL,4100,0,10,57,39,11,15,3,0,0,0,65.907775,-161.926391,SUBS,NONE,DOUGLAS,C 118A,5,4,,Y,3880,1953,2400,CARB,REC,Pratt & Whitney
2200,2019,USA,DAYL,4100,0,10,57,39,11,15,3,0,0,0,65.907775,-161.926391,SUBS,NONE,DOUGLAS,C 118A,5,4,,Y,3880,1953,2400,CARB,REC,Pratt & Whitney
2200,2019,USA,DAYL,4100,0,10,57,39,11,15,3,0,0,0,65.907775,-161.926391,SUBS,NONE,DOUGLAS,C 118A,5,4,,Y,3880,1953,2400,CARB,REC,Pratt & Whitney
1928,2021,USA,DAYL,4100,0,10,91,77,10,0,3,0,3,0,30.386464,-87.357422,SUBS,GRD,RYAN,NAVION,5,1,,N,3225,1950,,,,
1900,2023,USA,DAYL,4100,0,10,82,63,10,0,4,4,0,0,28.055456,-81.740814,SUBS,NONE,PIPER,J3C,2,1,,Y,4001,1945,,,,
1508,2008,USA,NDRK,4100,5500,10,68,55,23,27,1,1,0,0,21.850555,-159.324172,DEST,NONE,Hawker Beechcraft Corporation,1900C,2,2,73,N,,,1100,,TP,Pratt and Whitney
1508,2008,USA,NDRK,4100,5500,10,68,55,23,27,1,1,0,0,21.850555,-159.324172,DEST,NONE,Hawker Beechcraft Corporation,1900C,2,2,73,N,,,1100,,TP,Pratt and Whitney
2000,2009,USA,DAYL,4100,5500,10,88,72,12,17,1,0,0,0,31.1525,-93.989723,SUBS,NONE,BOLTON RICKY D,ROTORWAY E,2,1,,N,,,147,FINJ,REC,AMA/EXPR
50,2009,USA,DAYL,4100,4100,10,70,52,7,0,1,0,0,0,38.724166,-120.753051,SUBS,NONE,HOWARD,LONG EZ,2,1,7,N,4201,,115,CARB,REC,LYCOMING
1755,2009,USA,DAYL,4100,5000,10,77,57,9,14,1,0,1,0,32.460556,-85.68,SUBS,NONE,PIPER,PA-22,4,1,8,N,5003,,150,CARB,REC,LYCOMING
2130,2010,USA,DAYL,4100,0,10,75,66,6,0,2,0,0,1,37.472221,-80.101112,SUBS,NONE,CONSOLIDATED AERONAUTICS INC.,LAKE LA-4-200,4,1,,,2400,,200,FINJ,REC,Lycoming
1400,2010,USA,DAYL,4100,0,9,72,61,6,0,2,0,0,0,44.194721,-71.750556,SUBS,NONE,CESSNA,172S,4,1,,N,2305,,180,FINJ,REC,LYCOMING
1753,2010,USA,DAYL,4100,0,10,81,61,6,0,5,0,0,0,31.85,-96.01667,SUBS,NONE,BEECH,A100,,2,,Y,,,680,,TP,Pratt and Whitney Canada
1753,2010,USA,DAYL,4100,0,10,81,61,6,0,5,0,0,0,31.85,-96.01667,SUBS,NONE,BEECH,A100,,2,,Y,,,680,,TP,Pratt and Whitney Canada
1530,2011,USA,DAYL,4100,11000,10,81,77,4,0,5,0,0,0,38.652778,-77.785552,SUBS,NONE,CESSNA,182F,4,1,,N,2215,,230,CARB,REC,CONT MOTOR
1612,2011,USA,DAYL,4100,0,10,81,64,,0,2,2,0,0,41.631942,-73.876113,SUBS,GRD,CESSNA,172M,4,1,49,N,5001,,160,CARB,REC,LYCOMING
1830,2011,USA,DAYL,4100,5000,10,57,39,3,0,2,0,0,2,38.603332,-77.584167,SUBS,NONE,AERONCA,7AC,2,1,,N,2450,,65,CARB,REC,CONT MOTOR
1633,2011,USA,DAYL,4100,0,10,46,39,,0,1,0,1,0,32.102222,-110.957221,SUBS,NONE,ROBINSON HELICOPTER,R22 BETA,2,1,18,N,10996,,145,CARB,REC,LYCOMING
1435,2012,USA,DAYL,4100,0,10,75,59,4,0,1,0,0,0,40.352222,-76.329719,SUBS,NONE,EVEKTOR-AEROTECHNIK AS,SPORTSTAR,2,1,7,N,3786,,100,CARB,REC,ROTAX
2015,2012,USA,DAYL,4100,9000,10,70,36,24,35,1,0,0,1,35.145,-106.794998,SUBS,NONE,DAVIS MARK,DAVIS KR-1,1,1,,N,,,36,CARB,REC,VOLKSWAGEN
2057,2012,USA,DAYL,4100,0,10,79,63,9,0,2,0,0,0,29.369091,-95.450271,SUBS,NONE,CESSNA,172M,4,1,,Y,5000,,150,CARB,REC,Lycoming
1946,2013,USA,DAYL,4100,4800,10,72,55,3,0,1,1,0,0,41.319721,-86.663612,DEST,NONE,CAMPBELL EARL S JR,RV-6A,2,1,,N,4401,,150,CARB,REC,LYCOMING
1600,2013,USA,DAYL,4100,0,10,77,57,5,0,3,0,0,0,42.114166,-87.915275,SUBS,NONE,BEECH,35,,1,,N,5001,,,FINJ,REC,Continental
1620,2022,USA,DAYL,4100,7000,10,72,55,11,18,1,0,1,0,42.984394,-74.519433,UNK,NONE,LUSCOMBE,8A,2,1,,N,2200,,,,,
1446,2021,USA,DAYL,4000,0,10,43,25,9,0,2,0,1,1,42.961567,-70.830254,SUBS,NONE,TURCOTTE JR ROBERT L,RV6,2,1,,N,2105,2019,180,FINJ,REC,ECI
1715,2022,USA,DAYL,4000,9000,10,61,52,4,0,1,0,0,0,42.740585,-82.889695,SUBS,NONE,MCDANIEL JAMES D,TROJAN TA16,4,1,,N,,2017,,,,
1738,2017,USA,DAYL,4000,25000,10,84,70,19,24,199,0,0,0,33.649444,-84.415275,SUBS,NONE,AIRBUS,A321,201,2,,Y,9000,2016,32000,,TF,CFM INTL
1738,2017,USA,DAYL,4000,25000,10,84,70,19,24,199,0,0,0,33.649444,-84.415275,SUBS,NONE,AIRBUS,A321,201,2,,Y,9000,2016,0,,TF,CFM INTL
1500,2022,USA,DAYL,4000,0,10,82,70,,0,1,1,0,0,39.110946,-94.952586,DEST,GRD,KNIGHT,AA Nieuport 28,1,1,,N,2200,2016,,,,
1711,2022,USA,DAYL,4000,0,10,81,66,10,0,1,0,0,1,29.177373,-81.060955,SUBS,NONE,ROBINSON HELICOPTER,R44,4,1,,,,2016,,,,
1937,2017,USA,DAYL,4000,0,10,79,57,3,0,1,1,0,0,34.420555,-102.512222,SUBS,NONE,ROBINSON HELICOPTER COMPANY,R44 II,4,1,27,N,,2015,245,FINJ,REC,LYCOMING
2345,2020,USA,DAYL,4000,25000,10,84,70,4,0,2,0,0,0,35.079723,-85.050277,SUBS,NONE,Lockwood,AIRCAM,2,2,,N,,2015,100,CARB,REC,Rotax
2345,2020,USA,DAYL,4000,25000,10,84,70,4,0,2,0,0,0,35.079723,-85.050277,SUBS,NONE,Lockwood,AIRCAM,2,2,,N,,2015,100,CARB,REC,Rotax
2000,2014,USA,DAYL,4000,0,10,90,73,6,0,2,0,0,0,29.607221,-95.158607,SUBS,NONE,NOLIN,VANS RV-10,4,1,4,Y,,2014,260,FINJ,REC,Lycoming
2047,2016,USA,DAYL,4000,0,10,75,54,16,0,1,0,0,0,33.803333,-118.339721,SUBS,NONE,AIRPLANE FACTORY (PTY) LTD,SLING,2,1,,N,5001,2014,100,FINJ,REC,Rotax
1845,2014,USA,DAYL,4000,4000,10,64,46,16,21,3,0,0,1,42.940555,-78.732223,SUBS,NONE,PIPER,PA-28-161,4,1,0,N,8829,2013,160,CARB,REC,LYCOMING
1937,2014,USA,DAYL,4000,0,10,77,54,19,27,4,0,0,0,39.815834,-82.932502,SUBS,GRD,CESSNA,525C,10,2,,Y,,2011,3600,,TF,WILLIAMS
1937,2014,USA,DAYL,4000,0,10,77,54,19,27,4,0,0,0,39.815834,-82.932502,SUBS,GRD,CESSNA,525C,10,2,,Y,,2011,3600,,TF,WILLIAMS
1330,2020,USA,DAYL,4000,0,10,61,43,10,18,2,0,0,0,42.347221,-73.635559,SUBS,NONE,Waco,YMF F5C,3,1,24,N,4000,2011,300,CARB,REC,Jacobs
1413,2020,USA,DAYL,4000,14000,10,64,43,,20,16,0,2,13,43.587501,-110.8279,,NONE,Lindstrand,310A,,8,349,N,,2011,,,LR,Lindstrand
2330,2021,USA,DAYL,4000,5000,10,79,79,,0,2,0,1,0,42.738367,-82.889726,MINR,NONE,FLIGHT DESIGN GMBH,CTLS,2,1,45.5,Y,,2010,100,CARB,REC,Rotax
1520,2015,USA,DAYL,4000,4000,6,0,0,10,0,1,0,0,0,17.989721,-66.925552,SUBS,NONE,PORRATA LUIS G,RANS S 12XL,2,1,15,N,,2009,65,CARB,REC,ROTAX
1845,2013,USA,DAYL,4000,0,10,79,61,3,0,1,0,0,1,35.863887,-80.748054,SUBS,NONE,CROWDER MICHAEL H,SONEX,2,1,6,N,,2008,120,FINJ,REC,JABIRU
130,2017,USA,DAYL,4000,0,10,50,28,3,0,2,0,0,2,39.36972,-121.423614,SUBS,NONE,GUARINO,Vans,2,1,,N,,2008,190,FINJ,REC,Subaru
2355,2018,USA,NITE,4000,5000,10,52,39,4,0,2,0,0,2,34.039443,-84.58583,SUBS,NONE,Cirrus,SR22,4,1,,N,6295,2008,310,FINJ,REC,Continental
1746,2019,USA,DAYL,4000,0,10,88,72,13,0,2,0,0,0,28.102777,-80.645278,SUBS,NONE,Piper,PA28,4,1,,Y,,2008,160,CARB,REC,Lycoming
1845,2021,USA,DAYL,4000,0,9,84,72,6,0,3,0,0,0,43.984491,-88.556935,SUBS,NONE,GRAY,RV-8,2,1,,,,2008,210,FINJ,REC,Barrett Precision Engines
1635,2015,USA,DAYL,4000,0,10,82,70,9,0,1,1,0,0,27.2075,-80.842498,DEST,GRD,ZENITH,CH701,2,1,5,N,,2007,100,CARB,REC,ROTAX
1605,2018,USA,DAYL,4000,0,10,81,75,6,0,2,0,2,0,43.452571,-71.563301,SUBS,NONE,Progressive Aerodyne,SEAREY,2,1,83,N,,2006,115,CARB,REC,Rotax
1845,2021,USA,DAYL,4000,0,9,84,72,6,0,3,0,0,0,43.984491,-88.556935,SUBS,NONE,Driver,RV-7,2,1,,,6179,2005,180,FINJ,REC,Superior Air Parts
1730,2017,USA,DAYL,4000,5500,10,68,64,8,0,1,0,0,0,32.116943,-97.139724,SUBS,NONE,VANS,RV7,2,1,134,N,,2004,180,CARB,REC,Lycoming
1700,2017,USA,DAYL,4000,0,10,66,48,3,0,3,0,0,0,33.970001,-117.61972,SUBS,NONE,CESSNA,172,4,1,,Y,7000,2004,180,FINJ,REC,LYCOMING
2220,2014,USA,DAYL,4000,0,10,88,66,5,0,2,2,0,0,30.069013,-90.559272,DEST,NONE,BRUPBACHER CHRIS,CB2000,2,1,,N,3999,2003,130,CARB,REC,Subaru
2341,2020,USA,DAYL,4000,25000,10,81,68,5,0,4,1,0,0,35.945278,-83.95639,SUBS,NONE,Eurocopter,EC130,6,1,,Y,,2003,747,FINJ,TS,Turbomeca
1918,2022,USA,DAYL,4000,0,10,88,68,9,0,16,0,0,0,29.984435,-95.341442,MINR,NONE,BOMBARDIER INC,CL-600-2B19,55,2,,Y,,2003,,,,
225,2023,USA,NITE,4000,0,10,75,68,5,0,2,2,0,0,26.588181,-80.080998,SUBS,GRD,DIAMOND AIRCRAFT IND INC,DA 40,4,1,,Y,3489,2003,,,,
1700,2015,USA,DAYL,4000,0,10,84,66,4,0,1,0,0,0,35.577499,-79.105552,SUBS,NONE,DIAMOND AIRCRAFT IND INC,DA 20 C1,2,1,,N,6500,2001,125,FINJ,REC,Continental
1404,2018,USA,DAYL,4000,10000,6,66,64,9,0,2,2,0,0,30.400554,-81.384445,DEST,NONE,Piper,PA46,6,1,,Y,,2000,350,FINJ,REC,Lycoming
1500,2016,USA,DAYL,4000,0,10,79,57,10,14,2,0,0,0,29.16611,-82.223052,SUBS,NONE,ALLEN ROBERT,RV6,2,1,,N,,1999,150,CARB,REC,LYCOMING
2000,2016,USA,DAYL,4000,0,10,61,43,5,0,1,0,0,0,37.573612,-84.762222,SUBS,NONE,CESSNA,172,4,1,,N,5000,1999,,FINJ,REC,Lycoming
1830,2020,USA,DAYL,4000,0,10,81,64,6,0,1,0,0,0,28.622499,-80.835281,SUBS,NONE,RANS,S12,2,1,25,N,1805,1999,90,FINJ,REC,Viking
