ev_year,ev_month,apt_dist,ev_country,light_cond,sky_cond_nonceil,wind_vel_kts,gust_kts,altimeter,vis_sm,wx_dew_pt,inj_tot_f,inj_tot_s,inj_tot_m,acft_make,wx_temp,acft_model,acft_category,homebuilt,total_seats,num_eng,afm_hrs_last_insp,second_pilot,damage,acft_fire,acft_expl,flt_plan_filed,eng_type,eng_mfgr,eng_model,power_units,carb_fuel_injection
2008,2,0,USA,DAYL,,,0,0,,0,0,0,0,Burkhart Grob,0,G-103A TWIN II ACRO,GLI,N,,0,,,SUBS,NONE,,NONE,,,,,
2008,2,0,USA,NITE,SCAT,10,0,30,10,57,0,0,0,CESSNA,64,210L,AIR,N,1,1,,N,SUBS,NONE,NONE,IFR,REC,CONT MOTOR,IO 520 SERIES,285,FINJ
2008,1,0,USA,DAYL,,5,0,30.20999908,10,54,0,0,0,CESSNA,39,172S,AIR,N,4,1,46,N,SUBS,NONE,NONE,NONE,REC,Lycoming,IO-360-L2A,180,FINJ
2008,2,0,USA,DAYL,CLER,9,0,30.21999931,8,34,0,1,0,Embraer,37,EMB-145LR,AIR,N,53,2,,Y,,NONE,NONE,IFR,TJ,Rolls-Royce,AE3007A1P,8300,
2008,2,0,USA,DAYL,CLER,9,0,30.21999931,8,34,0,1,0,Embraer,37,EMB-145LR,AIR,N,53,2,,Y,,NONE,NONE,IFR,TJ,Rolls-Royce,AE3007A1P,8300,
2008,1,0,USA,DAYL,CLER,,0,29.95000076,10,36,0,0,0,PIPER,61,PA-32-300,AIR,N,6,1,1530,N,SUBS,NONE,NONE,NONE,REC,Lycoming,TI0-540,300,FINJ
2008,2,0,USA,DAYL,CLER,,0,30.25,10,45,0,0,1,Kral,48,Series 5 Kitfox,AIR,Y,2,1,,N,DEST,GRD,NONE,NONE,REC,Lycoming,O-235,125,CARB
2008,3,0,USA,DAYL,CLER,3,0,30.31999969,10,52,3,1,0,Ulrich Christen,64,Velocity XL RG,AIR,Y,4,1,,N,DEST,GRD,GRD,NONE,REC,Lycoming,IO-540-SER,300,FINJ
2008,3,0,USA,DAYL,CLER,3,0,30.31999969,10,52,3,1,0,William E. Hess,64,RV-8,AIR,Y,2,1,,N,DEST,GRD,GRD,NONE,REC,Lycoming,O-360-SER,180,CARB
2008,2,0,USA,DAYL,FEW,4,0,30.30999947,10,68,0,0,0,CESSNA,75,172S,AIR,N,,1,,,SUBS,NONE,,NONE,REC,Lycoming,IO-360-L2A,,
2008,2,0,USA,DAYL,SCAT,14,23,29.92000008,10,39,0,0,6,BOEING,59,737-300,AIR,N,145,2,,Y,,NONE,NONE,IFR,TF,CFM International,CFM-56,,
2008,2,0,USA,DAYL,SCAT,14,23,29.92000008,10,39,0,0,6,BOEING,59,737-300,AIR,N,145,2,,Y,,NONE,NONE,IFR,TF,CFM International,CFM-56,,
2008,1,0,USA,NITE,SCAT,10,0,29.69000053,8,41,0,0,0,"Bombardier, Inc.",52,35A,AIR,N,4,2,61,Y,SUBS,NONE,NONE,IFR,TF,Honeywell,TFE 731,3500,
2008,1,0,USA,NITE,SCAT,10,0,29.69000053,8,41,0,0,0,"Bombardier, Inc.",52,35A,AIR,N,4,2,61,Y,SUBS,NONE,NONE,IFR,TF,Honeywell,TFE 731,3500,
2008,1,0,USA,DAYL,CLER,3,0,30.26000023,10,45,0,0,0,CESSNA,54,177,AIR,N,4,1,,,SUBS,NONE,NONE,UNK,REC,Lycoming,O-320-E2D,,CARB
2008,2,0,USA,NITE,CLER,,0,29.95000076,10,39,3,0,0,MOONEY,61,M20C,AIR,N,4,1,2,,DEST,GRD,GRD,NONE,REC,LYCOMING,O-360-A1D,180,CARB
2008,3,0,USA,DAYL,CLER,,0,0,10,0,0,1,1,RAYTHEON AIRCRAFT COMPANY,39,B36TC,AIR,N,6,1,,N,SUBS,NONE,NONE,NONE,REC,CONT MOTOR,TSIO-520-UB,300,FINJ
2008,1,0,USA,DAYL,,7,0,30.06999969,10,27,0,0,0,James Dayton,36,Pit Bull JD-3,GYRO,Y,1,1,,N,SUBS,NONE,NONE,NONE,REC,Subaru,EA81,108,CARB
2008,2,0,USA,DAYL,CLER,10,18,0,3,0,0,0,0,Hardy,82,Midget Mustang M-1,AIR,Y,1,1,12,N,SUBS,NONE,NONE,NONE,REC,Continental,O-200-A,100,CARB
2008,2,0,USA,DAYL,,,0,0,,0,0,0,0,Robinson,0,R22 Beta,HELI,N,,1,,,SUBS,NONE,,NONE,REC,Lycoming,O-320,,
2008,2,0,USA,DAYL,,,0,0,,0,0,0,0,PIPER,0,PA-28-140,AIR,N,,1,,,SUBS,NONE,,NONE,REC,Lycoming,O-320-E30,,
2008,2,0,USA,DAYL,,,0,0,,0,0,0,0,CESSNA,0,172S,AIR,N,,1,,,MINR,NONE,NONE,UNK,REC,Lycoming,IO-360-L2A,,
2008,2,0,USA,DAYL,SCAT,10,0,0,10,0,0,0,0,Maule,36,M-7-235,AIR,N,,1,,N,SUBS,NONE,NONE,NONE,REC,Lycoming,IO-540,235,
2008,2,0,USA,DAYL,CLER,13,18,0,10,0,0,0,0,CESSNA,61,182,AIR,N,,1,,,SUBS,NONE,,NONE,REC,Teledyne Continental,O-470,,
2008,2,0,USA,NITE,,5,0,29.38999939,9,3,0,0,0,Learjet,9,35A,AIR,N,5,2,250,Y,SUBS,NONE,NONE,IFR,TJ,Honeywell,TFE-731,3500,
2008,2,0,USA,DAYL,FEW,13,0,29.70000076,10,16,1,0,0,CESSNA,30,170B,AIR,N,2,1,40,N,SUBS,NONE,NONE,NONE,REC,Continental,C-145,145,CARB
2008,3,0,USA,DAYL,OVCT,6,0,30.27000046,3,54,0,0,0,BOEING,59,737-3H4,AIR,N,145,2,,Y,MINR,NONE,NONE,IFR,TF,CFM INTL,CFM-56-3,20000,
2008,3,0,USA,DAYL,OVCT,6,0,30.27000046,3,54,0,0,0,BOEING,59,737-3H4,AIR,N,145,2,,Y,MINR,NONE,NONE,IFR,TF,CFM INTL,CFM-56-3,20000,
2008,3,0,USA,DAYL,OVCT,6,0,30.27000046,3,54,0,0,0,BOEING,59,737-7H4,AIR,N,145,2,,Y,MINR,NONE,NONE,IFR,TF,CFM INTL,CFM-56-7,24000,
2008,3,0,USA,DAYL,OVCT,6,0,30.27000046,3,54,0,0,0,BOEING,59,737-7H4,AIR,N,145,2,,Y,MINR,NONE,NONE,IFR,TF,CFM INTL,CFM-56-7,24000,
2008,1,0,USA,DAYL,CLER,13,18,29.95000076,10,-4,0,0,0,CESSNA,10,172N,AIR,N,,1,,,SUBS,NONE,,NONE,REC,Lycoming,O-320-H2AD,,
2008,2,0,USA,DAYL,,,0,0,,0,0,0,0,RANS,0,S-4 Coyote I,AIR,N,1,1,,,SUBS,NONE,,NONE,REC,Rotax,503 DCDI,52,
2008,2,0,USA,DAYL,,,0,30.13999939,5,21,0,1,0,Squier,28,Pauper II,AIR,Y,2,1,,N,SUBS,NONE,NONE,NONE,REC,Volkswagen,Typ 1,65,CARB
2008,2,10,USA,DAYL,,,0,0,,0,0,0,0,CESSNA,0,140,AIR,N,,1,41,,SUBS,NONE,,NONE,REC,Continental,C90,,
2008,2,0,USA,NITE,,,0,30.04999924,5,27,0,0,0,BEECHCRAFT,28,390,AIR,N,,2,,N,SUBS,NONE,NONE,IFR,TF,Williams,FJ44,,
2008,2,0,USA,NITE,,,0,30.04999924,5,27,0,0,0,BEECHCRAFT,28,390,AIR,N,,2,,N,SUBS,NONE,NONE,IFR,TF,Williams,FJ44,,
2008,3,0,USA,DAYL,CLER,6,0,30.05999947,10,25,1,1,0,CESSNA,52,172M,AIR,N,4,1,39.09999847,N,SUBS,NONE,NONE,NONE,REC,Lycoming,O-320-E2D,150,CARB
2008,3,0,USA,DAYL,CLER,9,0,29.86000061,10,16,5,0,0,CESSNA,52,500,AIR,N,7,2,,Y,DEST,NONE,NONE,IFR,TJ,Pratt & Whitney Canada,JT-15D-1A,2200,
2008,3,0,USA,DAYL,CLER,9,0,29.86000061,10,16,5,0,0,CESSNA,52,500,AIR,N,7,2,,Y,DEST,NONE,NONE,IFR,TJ,Pratt & Whitney Canada,JT-15D-1A,2200,
2008,1,0,USA,DAYL,,3,0,30.12000084,10,28,0,0,0,CESSNA,36,170A,AIR,N,4,1,,N,SUBS,NONE,,NONE,REC,Continental,C145-2,145,
2008,1,0,USA,DAYL,SCAT,8,0,30.20999908,10,21,0,0,0,Quicksilver,52,Sport 2S,AIR,N,2,1,,N,SUBS,NONE,NONE,NONE,REC,Rotax,582UL99,65,CARB
2008,2,0,USA,DAYL,CLER,5,0,29.94000053,10,32,0,0,1,William P. Crowell,59,Genesis,AIR,N,2,1,25,N,SUBS,NONE,NONE,NONE,REC,Rotax,582,66,CARB
2008,1,0,USA,NITE,CLER,7,0,30.04999924,10,32,0,0,0,PIPER,43,PA-32-260,AIR,N,6,1,,N,SUBS,NONE,NONE,NONE,REC,Lycoming,O-540-E4B5,260,CARB
2008,1,0,USA,DAYL,CLER,5,0,30.03000069,10,10,0,1,0,Airborne,52,Redback,AIR,N,2,1,,N,SUBS,NONE,NONE,NONE,REC,Rotax,503,52,
2008,2,0,USA,DAYL,SCAT,5,0,30.06999969,10,59,0,0,2,Stephen F. Graves,82,SG-3,GYRO,Y,2,1,,Y,SUBS,NONE,NONE,NONE,REC,Lycoming,O-320-B21,,CARB
2008,2,0,USA,NITE,,7,0,0,10,0,0,0,1,Airbus Industrie,0,A320,AIR,N,,,,Y,MINR,NONE,NONE,IFR,TF,IAE,2500 A5,26500,FINJ
2008,2,0,USA,NITE,,7,0,0,10,0,0,0,1,Airbus Industrie,0,A320,AIR,N,,,,Y,MINR,NONE,NONE,IFR,TF,IAE,2500 A5,26500,FINJ
2008,2,0,USA,DAYL,SCAT,,0,0,5,0,0,0,1,Steven Hardie,55,AIR CAM,AIR,Y,,2,,,SUBS,NONE,,NONE,REC,Rotax,912 ULS,,
2008,2,0,USA,DAYL,SCAT,,0,0,5,0,0,0,1,Steven Hardie,55,AIR CAM,AIR,Y,,2,,,SUBS,NONE,,NONE,REC,Rotax,912 ULS,,
2008,2,0,USA,DAYL,CLER,,0,30.12999916,12,43,0,0,0,PIPER,57,PA-22,AIR,N,4,1,,,SUBS,NONE,,NONE,REC,Lycoming,O-320-A2B,,
2008,2,0,USA,DAYL,CLER,,0,30.20000076,10,34,0,0,0,PIPER,43,PA-32-300,AIR,N,6,1,,,SUBS,NONE,,VFR,REC,Lycoming,IO-540-K1A5,,
2008,3,0,USA,DAYL,OVCT,10,25,0,15,0,0,0,2,Bell,37,206L,HELI,N,7,1,,N,SUBS,NONE,NONE,NONE,TS,Rolls-Royce,250-C20R12,450,
2008,3,12,USA,NDRK,FEW,11,0,30.20000076,2.5,55,2,0,0,CESSNA,59,T210M,AIR,N,6,1,180.6000061,N,DEST,NONE,NONE,IFR,REC,Teledyne Continental,TSIO-520-R,310,FINJ
2008,3,0,USA,DAYL,,13,23,30.17000008,10,50,1,0,0,Ritter,64,RV-10,AIR,Y,4,1,,N,DEST,NONE,NONE,NONE,REC,Aero Sport,IO-540,,FINJ
2008,1,22,USA,DAYL,CLER,10,17,30.20000076,10,45,0,1,0,PIPER,72,PA-18-150,AIR,N,2,1,,N,SUBS,GRD,,NONE,REC,Lycoming,O-320,180,CARB
2008,3,0,USA,DAYL,CLER,,0,30.28000069,10,27,0,0,0,Aircraft Mfg & Dev. Co.,73,CH 2000,AIR,N,2,1,39.79999924,Y,SUBS,NONE,NONE,NONE,REC,Lycoming,O-235-N2C,116,CARB
2008,3,0,USA,DAYL,FEW,5,0,30.26000023,10,25,0,0,0,Diamond Aircraft Industries,46,DA 20-C1,AIR,N,2,1,75,N,SUBS,NONE,NONE,NONE,REC,Continental,IO-240,125,FINJ
2008,3,0,USA,DAYL,CLER,,0,0,10,0,0,0,0,MAULE,61,M-4,AIR,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,Continental,IO-360,210,FINJ
2008,2,0,USA,DAYL,CLER,10,0,30.04000092,10,25,0,0,0,Shaffer,36,KR-2,AIR,Y,2,1,,,SUBS,NONE,NONE,NONE,REC,Volkswagen,Conversion,75,FINJ
2008,3,0,USA,DAYL,OVCT,15,0,29.95000076,,48,0,0,0,Eurocopter France,63,AS350B1,HELI,N,4,1,22,N,SUBS,NONE,NONE,NONE,TS,Turbomeca,Arrial 1 D,732,
2008,2,0,USA,DAYL,CLER,7,0,30.03000069,10,64,0,0,1,Waco,75,CTO,AIR,N,3,1,0,N,SUBS,NONE,NONE,NONE,REC,Wright,760A,130,
2008,3,0,USA,DAYL,CLER,,0,30.22999954,10,43,0,0,0,CESSNA,54,172N,AIR,N,4,1,100,N,SUBS,NONE,NONE,VFR,REC,Lycoming,O-320-H2AD,160,
2008,1,0,USA,DAYL,CLER,3,0,30.47999954,10,61,0,0,0,AirIndus,34,Thorpedo T211,AIR,N,2,1,410,N,SUBS,NONE,NONE,NONE,REC,Jabiru,3300-A,120,CARB
2008,3,0,USA,DAYL,SCAT,19,26,30.17000008,10,63,0,0,0,CESSNA,68,525B,AIR,N,10,2,65,Y,SUBS,NONE,NONE,IFR,TF,Williams International,FJ44-3A,2780,
2008,3,0,USA,DAYL,SCAT,19,26,30.17000008,10,63,0,0,0,CESSNA,68,525B,AIR,N,10,2,65,Y,SUBS,NONE,NONE,IFR,TF,Williams International,FJ44-3A,2780,
2008,1,0,USA,DAYL,OVCT,21,31,29.95000076,10,19,0,0,0,Beech,32,58P,AIR,N,6,2,,N,SUBS,NONE,NONE,IFR,REC,Teledyne Continental,TSO-520L,310,FINJ
2008,1,0,USA,DAYL,OVCT,21,31,29.95000076,10,19,0,0,0,Beech,32,58P,AIR,N,6,2,,N,SUBS,NONE,NONE,IFR,REC,Teledyne Continental,TSO-520L,310,FINJ
2008,2,0,USA,DAYL,CLER,6,0,29.88999939,10,36,0,0,0,CESSNA,54,C-172RG,AIR,N,4,1,25,N,SUBS,NONE,NONE,NONE,REC,Lycoming,O-360-F1AG,180,CARB
2008,3,4,USA,NITE,,4,0,29.59000015,3,46,2,0,0,Cirrus Design Corp,50,SR22,AIR,N,4,1,30,N,DEST,GRD,NONE,IFR,REC,Continental Motors,IO-550-N,310,FINJ
2008,3,0,USA,DAYL,CLER,10,18,30.04999924,10,18,0,0,0,Spartan,57,7W,AIR,N,4,1,2,Y,SUBS,NONE,NONE,NONE,REC,Pratt & Whitney,R-985AN-14-8,450,CARB
2008,2,0,USA,DAYL,CLER,,0,30.18000031,10,45,0,0,0,Plocher,32,SHA-Glasair,AIR,Y,2,1,22,N,SUBS,NONE,NONE,NONE,REC,Lycoming,IO-320-E1A,160,FINJ
2008,3,0,USA,DAYL,CLER,22,26,30.02000046,10,19,0,0,0,Robinson,39,R22 BETA,HELI,N,2,1,98,Y,SUBS,NONE,NONE,NONE,REC,Lycoming,O-360-J2A,145,CARB
2008,2,3,USA,NITE,,6,0,30.29999924,1.25,19,2,0,0,BEECH,21,A36,AIR,N,6,1,,N,SUBS,GRD,NONE,IFR,REC,Teledyne Continental Motors,IO-550-B5,300,FINJ
2008,2,1,USA,DAYL,CLER,6,0,30.39999962,10,5,0,1,0,Christer,28,Vans RV9-A,AIR,Y,2,1,,N,SUBS,NONE,NONE,NONE,REC,Eggenfellner,H-6,200,FINJ
2008,3,0,USA,NDRK,,16,11,29.88999939,8,64,2,0,0,CESSNA,72,182B,AIR,N,4,1,40.40000153,N,,NONE,NONE,NONE,REC,Continental,O-470-L,230,CARB
2008,3,0,USA,DAYL,CLER,4,0,0,10,28,0,0,0,ROCKWELL,50,112TCA,AIR,N,4,1,39,N,SUBS,NONE,NONE,NONE,REC,Lycoming,IO-360,180,FINJ
2008,3,0,USA,DAYL,CLER,6,0,29.95000076,10,34,0,0,0,PIPER,61,PA-28R-200,AIR,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,Lycoming,IO-360-C1C,180,FINJ
2008,3,0,USA,DAYL,CLER,13,0,30.14999962,10,59,0,0,0,Diamond Aircraft Industries,79,DA 20,AIR,N,2,1,,N,SUBS,NONE,NONE,NONE,REC,Continental,IO-240-B,125,FINJ
2008,3,0,USA,DAYL,,9,0,30.13999939,10,0,2,0,0,MOONEY,39,M20C,AIR,N,4,1,,N,DEST,NONE,NONE,IFR,REC,Lycoming,O-360,180,CARB
2008,3,17,USA,DAYL,CLER,4,0,30.05999947,7,57,4,0,0,CESSNA,59,172,AIR,N,4,1,72.5,N,SUBS,GRD,NONE,NONE,REC,LYCOMING,IO-360,180,FINJ
2008,3,0,USA,NDRK,CLER,,0,30.27000046,10,19,0,0,0,CESSNA,50,402C,AIR,N,2,2,15.69999981,N,SUBS,GRD,NONE,IFR,REC,Continental,TSIO-520VB,325,FINJ
2008,3,0,USA,NDRK,CLER,,0,30.27000046,10,19,0,0,0,CESSNA,50,402C,AIR,N,2,2,15.69999981,N,SUBS,GRD,NONE,IFR,REC,Continental,TSIO-520VB,325,FINJ
2008,3,0,USA,DAYL,CLER,11,14,30.27000046,10,12,0,0,0,CESSNA,37,172SP,AIR,N,,1,,,SUBS,NONE,NONE,NONE,REC,Lycoming,O&VO-360,180,CARB
2008,1,0,USA,DAYL,,,0,0,,0,0,0,0,PIPER,0,PA-32R-300,AIR,N,,1,,N,SUBS,NONE,,NONE,REC,Lycoming,IO-540,,
2008,2,0,USA,DAYL,,7,0,29.89999962,0.75,28,0,0,0,Swearingen,30,SA-226AT,AIR,N,2,2,,N,SUBS,NONE,NONE,IFR,TP,Honeywell,TPE-331-10UA,,
2008,2,0,USA,DAYL,,7,0,29.89999962,0.75,28,0,0,0,Swearingen,30,SA-226AT,AIR,N,2,2,,N,SUBS,NONE,NONE,IFR,TP,Honeywell,TPE-331-10UA,840,
2008,2,0,USA,DAYL,,16,0,29.87000084,10,32,0,0,0,CESSNA,45,172RG,AIR,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,Lycoming,O-360,180,CARB
2008,3,0,USA,DAYL,CLER,4,0,30.03000069,10,39,1,0,0,ROBINSON,63,R22 Beta II,HELI,N,2,1,,,SUBS,GRD,NONE,NONE,REC,Lycoming,O-360-J2A,145,CARB
2008,2,0,USA,DAYL,CLER,15,0,30.04000092,10,9,0,0,0,CESSNA,21,150G,AIR,N,2,1,,,SUBS,NONE,NONE,VFR,REC,Lycoming,O-320,150,CARB
2008,1,0,USA,DAYL,,,0,0,,0,0,0,0,CESSNA,0,210G,AIR,N,,1,,,SUBS,NONE,,NONE,REC,Continental,IO-520,,
2008,1,0,USA,DAYL,CLER,11,17,30.10000038,10,52,0,0,2,PIPER,61,J3-C65,AIR,N,2,1,,N,SUBS,NONE,NONE,NONE,REC,Lycoming,O-360,160,CARB
2008,2,0,USA,DAYL,CLER,11,0,30.20999908,10,52,0,0,0,Beech,64,23,AIR,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,Lycoming,O-320,,
2008,2,0,USA,DAYL,SCAT,10,0,30.11000061,10,45,0,0,0,Sonex,63,Waiex,AIR,Y,2,1,,N,SUBS,NONE,NONE,NONE,REC,Jabiru,3300A,120,CARB
2008,2,0,USA,DAYL,FEW,12,0,30.20999908,10,55,0,0,0,Raytheon,73,A36,AIR,N,4,1,12,N,SUBS,NONE,NONE,NONE,REC,Continental,IO-550,300,FINJ
2008,2,0,USA,DAYL,CLER,3,0,30.20999908,10,28,0,0,0,CESSNA,59,172P,AIR,N,4,1,,N,SUBS,NONE,NONE,VFR,REC,Lycoming,O-320,160,
2008,3,0,USA,DAYL,CLER,10,17,30.12000084,10,39,0,0,0,CESSNA,64,140,AIR,N,2,1,1.5,N,SUBS,NONE,NONE,NONE,REC,Continental,O-200,100,CARB
2008,1,0,USA,DAYL,,,0,0,,0,0,0,0,Beech,0,C90-1,AIR,N,,2,,N,SUBS,NONE,,IFR,TP,Pratt & Whitney Canada,PT6A-21,,
2008,1,0,USA,DAYL,,,0,0,,0,0,0,0,Beech,0,C90-1,AIR,N,,2,,N,SUBS,NONE,,IFR,TP,Pratt & Whitney Canada,PT6A-21,,
2008,2,0,USA,DAYL,,12,18,29.87999916,10,25,0,0,1,Christen Industries,54,Eagle II,AIR,Y,,1,,N,SUBS,NONE,NONE,NONE,REC,Lycoming,AEIO-360-A1D,,FINJ
2008,3,1,USA,DAYL,CLER,11,20,30.05999947,10,21,1,0,0,Cirrus,61,SR22,AIR,N,4,1,200.8000031,N,SUBS,NONE,NONE,NONE,REC,Continental,IO-550-N,310,FINJ
2008,2,1,USA,DAYL,CLER,14,0,30.12000084,10,19,0,1,2,CESSNA,48,177B,AIR,N,4,1,20,N,SUBS,NONE,NONE,NONE,REC,Lycoming,O-360,180,CARB
2008,2,0,USA,DAYL,CLER,9,0,29.81999969,10,10,0,0,0,American Aviation,28,AA-1A,AIR,N,2,1,,N,SUBS,NONE,NONE,NONE,REC,Lycoming,O-320,160,CARB
2008,2,0,USA,NDRK,,5,0,29.94000053,10,28,0,0,0,PIPER,36,PA-44-180,AIR,N,4,2,,Y,SUBS,NONE,NONE,NONE,REC,Lycoming,O-360-A1H6,180,CARB
2008,2,0,USA,NDRK,,5,0,29.94000053,10,28,0,0,0,PIPER,36,PA-44-180,AIR,N,4,2,,Y,SUBS,NONE,NONE,NONE,REC,Lycoming,LO-360-A1H6,180,CARB
2008,3,0,USA,DAYL,CLER,11,21,30.18000031,10,18,1,0,0,Jenkins,54,RV-7A,AIR,Y,,1,,N,SUBS,NONE,NONE,NONE,REC,Lycoming,IO-360,200,FINJ
2008,3,1,USA,DAYL,CLER,6,0,30.12999916,35,28,0,0,2,CESSNA,59,150L,AIR,N,2,1,,Y,SUBS,NONE,NONE,NONE,REC,Continental,0-200,100,CARB
2008,2,0,USA,DAYL,CLER,3,0,30.14999962,10,19,0,0,0,CESSNA,43,140,AIR,N,2,1,,Y,SUBS,NONE,NONE,NONE,REC,Continental,C-85,85,CARB
2008,3,0,USA,DAYL,,9,0,29.97999954,10,34,0,0,0,CESSNA,63,180,AIR,N,4,1,78,N,SUBS,NONE,NONE,CVFR,REC,Continental,O-470-K-17F,235,CARB
2008,3,0,USA,DAYL,SCAT,15,19,29.86000061,10,39,0,1,0,CESSNA,72,150F,AIR,N,2,1,,N,SUBS,NONE,NONE,NONE,REC,Continental,O-200,100,CARB
2008,2,0,USA,DAYL,CLER,10,15,0,20,0,0,0,0,CESSNA,-9,207,AIR,N,,1,,,SUBS,NONE,,CVFR,REC,Continental,IO-520F,,
2008,2,0,USA,DAYL,CLER,12,0,30.18000031,10,27,0,0,0,PIPER,48,PA-30,AIR,N,4,2,,N,SUBS,NONE,NONE,IFR,REC,Lycoming,IO-320,160,FINJ
2008,2,0,USA,DAYL,CLER,12,0,30.18000031,10,27,0,0,0,PIPER,48,PA-30,AIR,N,4,2,,N,SUBS,NONE,NONE,IFR,REC,Lycoming,IO-320,160,FINJ
2008,2,0,USA,DAYL,CLER,,0,29.63999939,10,25,0,0,0,CESSNA,28,182K,AIR,N,4,1,20,N,SUBS,NONE,NONE,NONE,REC,Teledyne Continental,O-470R,230,CARB
2008,2,0,USA,DAYL,,,0,0,,0,0,0,0,de Havilland,0,DHC-2,AIR,N,,1,,,SUBS,NONE,,CVFR,REC,P & W,R-985,,
2008,3,0,USA,DAYL,CLER,,0,30.06999969,10,18,0,0,1,Stinson,30,108,AIR,N,,1,0,,SUBS,NONE,,NONE,REC,Lycoming,O-435,190,
2008,3,0,USA,DAYL,,10,0,0,2,0,0,0,0,CESSNA,34,185,AIR,N,,1,,N,SUBS,NONE,NONE,NONE,REC,Continental,IO-520,300,FINJ
2008,3,0,USA,DAYL,CLER,7,0,30.59000015,10,27,0,0,1,Gulfstream-Schweizer,39,G-164B,AIR,N,1,1,0.5,N,SUBS,NONE,NONE,NONE,TP,Walter,M601E-11,751,
2008,3,0,USA,DAYL,SCAT,9,0,30.18000031,10,37,0,0,0,PIPER,46,PA-31-350,AIR,N,2,2,3,N,SUBS,NONE,NONE,IFR,REC,Lycoming,TSIO-540-J2B,350,FINJ
2008,3,0,USA,DAYL,SCAT,9,0,30.18000031,10,37,0,0,0,PIPER,46,PA-31-350,AIR,N,2,2,3,N,SUBS,NONE,NONE,IFR,REC,Lycoming,TSIO-540-J2B,350,FINJ
2008,2,0,USA,DAYL,SCAT,10,0,30.12000084,10,59,0,0,0,North American Rockwell Corp.,81,NA-265-80,AIR,N,10,2,,Y,SUBS,NONE,NONE,IFR,TF,General Electric,CF700,4500,
2008,2,0,USA,DAYL,SCAT,10,0,30.12000084,10,59,0,0,0,North American Rockwell Corp.,81,NA-265-80,AIR,N,10,2,,Y,SUBS,NONE,NONE,IFR,TF,General Electric,CF700,4500,
2008,2,0,USA,DAYL,CLER,8,16,30.27000046,10,27,0,0,0,CESSNA,54,172N,AIR,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,Lycoming,O-320,160,CARB
2008,3,0,USA,NITE,,4,0,29.96999931,10,16,0,0,1,PIPER,34,PA-28-181,AIR,N,4,1,86,N,SUBS,NONE,NONE,VFR,REC,Textron Lycoming,O-360-A4M,180,CARB
2008,3,0,USA,DAYL,,,0,0,,0,0,0,0,PIPER,0,PA-22-135,AIR,N,,1,,,SUBS,NONE,,NONE,REC,Lycoming,O-290,,
2008,3,0,USA,DAYL,CLER,,0,0,10,0,0,0,0,Air Tractor,52,AT602,AIR,N,1,1,,N,SUBS,NONE,NONE,NONE,TP,Pratt & Whitney,PT6A,,
2008,3,0,USA,DAYL,CLER,5,0,30.01000023,10,16,0,0,0,Raytheon Aircraft Company,66,1900D,AIR,N,19,2,12.80000019,Y,MINR,NONE,NONE,IFR,TP,Pratt and Whitney,PT6A,1100,
2008,3,0,USA,DAYL,FEW,20,25,0,10,0,0,0,0,Beech,0,C23,AIR,N,,1,,,SUBS,NONE,,NONE,REC,Lycoming,O-360-A4K,,
2008,3,0,USA,DAYL,CLER,7,0,30.01000023,10,18,0,0,0,CESSNA,30,172,AIR,N,,1,,,SUBS,NONE,,NONE,REC,Continental,O-300A,,
2008,3,0,USA,DAYL,CLER,16,21,30.04000092,10,43,0,0,0,CESSNA,64,150,AIR,N,2,1,,,SUBS,NONE,NONE,NONE,REC,Continental,O-200,,CARB
2008,3,0,USA,DAYL,CLER,12,18,30.29000092,10,14,0,0,0,CESSNA,46,172R,AIR,N,,1,,,SUBS,NONE,,NONE,REC,Lycoming,IO-360,,
2008,3,0,USA,DAYL,CLER,13,15,29.67000008,10,0,0,0,0,CESSNA,61,P210N,AIR,N,6,1,17,N,SUBS,NONE,NONE,NONE,REC,Teledyne Continental,TSIO-520-P,310,FINJ
2008,3,1,USA,DAYL,CLER,12,20,29.72999954,60,39,0,0,0,CESSNA,82,182A,AIR,N,1,1,76,N,SUBS,NONE,NONE,NONE,REC,Teledyne Continental,O-470-L,230,CARB
2008,3,0,USA,DAYL,CLER,6,0,30.01000023,10,21,0,5,1,Balloon Works,48,Firefly 9,BALL,N,0,0,,N,DEST,GRD,NONE,NONE,,,,,
2008,3,0,USA,DAYL,CLER,5,0,30.18000031,10,43,0,0,0,Bell,54,206B,HELI,N,2,1,,N,SUBS,NONE,NONE,NONE,TS,Allison,250 C-20,,
2008,3,1,USA,NITE,CLER,9,0,30.19000053,10,36,1,0,0,PIPER,57,PA 28-161,AIR,N,4,1,9,N,SUBS,NONE,NONE,NONE,REC,Lycoming,O-320,160,CARB
2008,3,0,USA,DAYL,CLER,4,0,0,10,0,0,0,0,Maule,39,M-4,AIR,N,,1,,Y,SUBS,NONE,NONE,NONE,REC,Franklin,6A,220,
2008,3,0,USA,DAYL,,,15,30.12000084,10,0,0,0,1,Grumman,45,G-164A,AIR,N,,1,,N,SUBS,NONE,,NONE,REC,Pratt & Whitney,R-985,,
